Series Description,"Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","New car average finance rate at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Weighted-average maturity of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Loan-to-value ratio of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average amount financed for new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted","Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total consumer loans owned by depository institutions, not seasonally adjusted level","Total consumer loans owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Total consumer loans owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Total consumer loans owned by finance companies, not seasonally adjusted level","Total consumer loans owned by credit unions, not seasonally adjusted level","Total consumer loans owned by federal government, not seasonally adjusted level","Total consumer loans owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer loans owned by nonfinancial business, not seasonally adjusted level","Securitized total consumer loans, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Consumer revolving credit owned by depository institutions, not seasonally adjusted level","Consumer revolving credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Consumer revolving credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Consumer revolving credit owned by finance companies, not seasonally adjusted level","Consumer revolving credit owned by credit unions, not seasonally adjusted level","Consumer revolving credit owned by nonfinancial business, not seasonally adjusted level","Securitized consumer revolving credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving consumer loans owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer loans owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer loans owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer loans owned by finance companies, not seasonally adjusted level","Nonrevolving consumer loans owned by credit unions, not seasonally adjusted level","Nonrevolving consumer loans owned by federal government, not seasonally adjusted level","Nonrevolving consumer loans owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer loans owned by nonfinancial business, not seasonally adjusted level","Securitized consumer nonrevolving credit, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total consumer loans owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer loans owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer loans owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer loans owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer loans owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized total consumer loans, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Consumer revolving credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Consumer revolving credit owned by finance companies, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by credit unions, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized consumer revolving credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer loans owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer loans owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized consumer nonrevolving credit, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate"
2004-08,6.55,,12.02,13.02,13.6,6.15,61.06,84.03,22950.51,,,,3.56,1.41,4.81,2143435.12,787011.66,1356423.46,2144512.67,762604.67,673769.45,88835.22,455209.59,213880.13,86437.21,,55833.36,570547.7,784735.08,311411.9,286046.05,25365.85,50475.43,22235,13932.31,386680.44,1359777.59,451192.77,387723.4,63469.37,404734.16,191645.13,86437.21,,41901.05,183867.27,,ND,6342.14,924.52,5417.62,20044.58,9976.57,9625.46,351.11,10286.39,2048.04,491.84,,273.52,-3031.78,4923.94,7709.08,7592.16,116.92,118.86,538,-90.1,-3351.91,15120.65,2267.48,2033.3,234.18,10167.53,1510.04,491.84,,363.62,320.13,,ND
2004-09,ND,,ND,ND,ND,6.04,61.18,81.41,22765.47,,,,9.36,10.1,8.93,2160148.3,793635.81,1366512.48,2164874.52,765493.61,676318.61,89175,471117.78,214470.97,87139.8,,54104.76,572547.6,792724.03,311679.61,286200.61,25479,54717.81,22166,12422.71,391737.91,1372150.49,453814,390118,63696,416399.97,192304.97,87139.8,,41682.05,180809.7,,790243.43,16713.18,6624.15,10089.02,20361.85,2888.93,2549.15,339.78,15908.19,590.83,702.59,,-1728.6,1999.9,7988.95,267.7,154.55,113.15,4242.38,-69,-1509.6,5057.47,12372.9,2621.23,2394.6,226.63,11665.81,659.83,702.59,,-219,-3057.57,,7407.35
2004-10,ND,,ND,ND,ND,4.79,63.21,84.86,24710.92,,,,9.21,4.63,11.86,2176719.34,796696.49,1380022.85,2181572.85,766847.86,676956.83,89891.03,484519.84,215674.61,87349.95,,54136.19,573044.4,795558.11,311681.26,285384.13,26297.13,57187.43,22057,12400.73,392231.69,1386014.74,455166.6,391572.7,63593.9,427332.41,193617.61,87349.95,,41735.46,180812.71,,ND,16571.05,3060.68,13510.37,16698.33,1354.26,638.22,716.03,13402.06,1203.65,210.14,,31.42,496.79,2834.08,1.65,-816.48,818.13,2469.63,-109,-21.98,493.78,13864.25,1352.6,1454.7,-102.1,10932.44,1312.65,210.14,,53.4,3.01,,ND
2004-11,6.71,,11.84,12.51,13.92,5.95,60.86,82.98,23983.59,,,,3.87,0.74,5.69,2183746.35,797184.97,1386561.38,2191717.29,765091.58,674507.61,90583.97,496400.47,216094.55,86752.73,,54908.03,572469.93,802373.59,311935.88,284847.01,27088.87,60157.34,22336,12548.43,395395.94,1389343.7,453155.7,389660.6,63495.1,436243.13,193758.55,86752.73,,42359.6,177073.99,,ND,7027.01,488.48,6538.53,10144.44,-1756.28,-2449.22,692.93,11880.63,419.94,-597.21,,771.84,-574.47,6815.48,254.62,-537.12,791.74,2969.91,279,147.7,3164.25,3328.96,-2010.9,-1912.1,-98.8,8910.72,140.94,-597.21,,624.14,-3738.72,,ND
2004-12,ND,,ND,ND,ND,5.46,60.37,84.5,24434.12,,,,4.67,3.56,5.31,2192246.17,799552.18,1392693.99,2220118.91,795569.88,704269.88,91300,492345.95,215383.56,86074.15,,59211.32,571534.06,824420.98,342555.88,314648.88,27907,50382.2,23244,13013.09,395225.81,1395697.93,453014,389621,63393,441963.75,192139.56,86074.15,,46198.22,176308.25,,797863.49,8499.82,2367.21,6132.61,28401.62,30478.3,29762.27,716.03,-4054.52,-710.99,-678.59,,4303.29,-935.87,22047.39,30620,29801.87,818.13,-9775.14,908,464.66,-170.13,6354.23,-141.7,-39.6,-102.1,5720.63,-1618.99,-678.58,,3838.62,-765.74,,2540.02
2005-01,ND,,ND,ND,ND,5.75,59.63,82.93,23939.23,,,,2.48,7.63,-0.48,2196777.63,804635.76,1392141.86,2218590.36,789358.91,698236.99,91121.92,487185.16,215222.95,89146.01,,57161.64,580515.7,816300.83,331544.39,303883.32,27661.07,50825.07,22849,12498.47,398583.91,1402289.52,457814.52,394353.67,63460.86,436360.09,192373.95,89146,,44663.17,181931.79,,ND,4531.46,5083.58,-552.12,-1528.56,-6210.97,-6032.89,-178.08,-5160.79,-160.61,3071.86,,-2049.68,8981.64,-8120.15,-11011.49,-10765.56,-245.93,442.87,-395,-514.62,3358.09,6591.59,4800.52,4732.67,67.86,-5603.66,234.39,3071.85,,-1535.06,5623.54,,ND
2005-02,6.86,,12.01,12.21,14.13,5.15,59.29,88.68,24290.02,,,,8.07,-0.79,13.2,2211558.71,804107.29,1407451.42,2210306.4,782745.65,691784.58,90961.08,491460.39,214882.33,89370.14,,55954.1,575893.77,803679.47,324509.68,297070.74,27438.93,52471.52,22511,12381.74,391805.53,1406626.93,458235.98,394713.83,63522.14,438988.88,192371.33,89370.14,,43572.37,184088.24,,ND,14781.08,-528.47,15309.55,-8283.96,-6613.25,-6452.41,-160.84,4275.23,-340.61,224.13,,-1207.53,-4621.93,-12621.37,-7034.71,-6812.58,-222.13,1646.45,-338,-116.73,-6778.38,4337.41,421.46,360.17,61.29,2628.78,-2.61,224.14,,-1090.8,2156.45,,ND
2005-03,ND,,ND,ND,ND,4.96,59.45,87.72,24117.63,,,,4.69,0.79,6.91,2220199.19,804639.97,1415559.22,2204974.29,773895.01,683112.01,90783,493381.47,216126.72,89425.11,,55350.28,576795.69,793899.07,315172.01,287979.01,27193,52048.41,22310,12282.93,392085.72,1411075.22,458723,395133,63590,441333.06,193816.72,89425.11,,43067.35,184709.97,,803803.25,8640.48,532.68,8107.8,-5332.11,-8850.64,-8672.56,-178.08,1921.07,1244.39,54.97,,-603.82,901.92,-9780.4,-9337.66,-9091.73,-245.93,-423.11,-201,-98.81,280.19,4448.28,487.02,419.17,67.86,2344.19,1445.39,54.97,,-505.01,621.73,,1979.92
2005-04,ND,,ND,ND,ND,5.28,59.24,87.43,23724.64,,,,6.67,8.83,5.44,2232535.38,810558.39,1421976.98,2218382.38,782343.82,690490.05,91853.77,494545.57,218661.02,89201.56,,55730.06,577900.35,802895.95,323507.93,295968.45,27539.48,53267.14,22431,12515.67,391174.22,1415486.43,458835.89,394521.6,64314.29,441278.44,196230.02,89201.56,,43214.39,186726.13,,ND,12336.18,5918.42,6417.77,13408.1,8448.8,7378.03,1070.77,1164.11,2534.3,-223.55,,379.78,1104.67,8996.88,8335.92,7989.43,346.48,1218.73,121,232.74,-911.5,4411.21,112.89,-611.4,724.29,-54.63,2413.3,-223.55,,147.04,2016.17,,ND
2005-05,6.92,,12.05,12.77,14.81,5.73,58.87,88.05,22989.44,,,,0.07,-1.99,1.25,2232671.52,809211.55,1423459.97,2219407.28,778161.64,685201.41,92960.23,494926.22,220836.94,88986.11,,55775.37,580720.99,801982.62,320427.32,292529.81,27897.52,54268.41,22622,12697.23,391967.66,1417424.66,457734.31,392671.6,65062.71,440657.81,198214.94,88986.11,,43078.14,188753.33,,ND,136.15,-1346.84,1482.98,1024.89,-4182.18,-5288.64,1106.46,380.64,2175.92,-215.45,,45.32,2820.64,-913.34,-3080.61,-3438.64,358.03,1001.27,191,181.56,793.44,1938.23,-1101.57,-1850,748.43,-620.63,1984.92,-215.45,,-136.25,2027.2,,ND
2005-06,ND,,ND,ND,ND,5.75,59.47,88.43,23716.86,,,,8.15,7.37,8.59,2247833.43,814181.65,1433651.78,2232389.1,777982.01,683951.01,94031,495057.84,221322.25,88935.99,,56016.18,593074.82,807870.12,321969.01,293725.01,28244,55481.37,22816,12853.67,394750.06,1424518.99,456013,390226,65787,439576.47,198506.25,88935.99,,43162.51,198324.76,,809580.86,15161.91,4970.1,10191.81,12981.83,-179.62,-1250.39,1070.77,131.62,485.31,-50.12,,240.81,12353.83,5887.5,1541.69,1195.21,346.48,1212.96,194,156.44,2782.41,7094.33,-1721.31,-2445.6,724.29,-1081.34,291.31,-50.12,,84.37,9571.43,,1925.87
2005-07,ND,,ND,ND,ND,5.88,60.07,88.81,25085.83,,,,5.02,1.07,7.26,2257230.94,814908.46,1442322.48,2243382.36,790519.53,694674.02,95845.51,496333.11,225297.02,88845.45,,55347.27,587039.98,808016.84,325628.12,296834.55,28793.58,56646.27,23097,12179.51,390465.94,1435365.52,464891.4,397839.47,67051.93,439686.84,202200.02,88845.45,,43167.76,196574.04,,ND,9397.52,726.81,8670.7,10993.26,12537.51,10723,1814.51,1275.27,3974.76,-90.54,,-668.91,-6034.84,146.72,3659.11,3109.54,549.58,1164.9,281,-674.16,-4284.13,10846.53,8878.4,7613.47,1264.93,110.38,3693.76,-90.54,,5.25,-1750.72,,ND
2005-08,7.08,,12.22,12.48,14.75,6.3,60.27,88.39,25059,,,,5.22,4.32,5.72,2267044.88,817842.41,1449202.47,2269987.59,803080.89,705420.87,97660.02,501462.84,228824.11,90074.93,,57737.12,588807.69,816023.16,327382.59,298039.44,29343.15,56696.4,23318,14344.11,394282.06,1453964.43,475698.3,407381.43,68316.87,444766.44,205506.11,90074.93,,43393.02,194525.63,,ND,9813.93,2933.94,6879.99,26605.23,12561.37,10746.86,1814.51,5129.73,3527.1,1229.48,,2389.85,1767.71,8006.32,1754.46,1204.89,549.58,50.13,221,2164.6,3816.13,18598.91,10806.9,9541.97,1264.93,5079.59,3306.1,1229.48,,225.25,-2048.41,,ND
2005-09,ND,,ND,ND,ND,6.74,60.88,88.07,23579.18,,,,2.43,2.65,2.3,2271633.28,819651.75,1451981.53,2278384.66,807645.99,708229.99,99416,508424.5,229486.76,91714.93,,57797.25,583315.22,818698.94,330425.99,300550.99,29875,57690.82,23202,14520.25,392859.88,1459685.72,477220,407679,69541,450733.69,206284.76,91714.93,,43277,190455.34,,825210.61,4588.4,1809.35,2779.06,8397.06,4565.1,2809.12,1755.98,6961.66,662.65,1640,,60.13,-5492.48,2675.78,3043.4,2511.56,531.85,994.41,-116,176.15,-1422.19,5721.28,1521.7,297.57,1224.13,5967.25,778.65,1640,,-116.02,-4070.29,,5209.92
2005-10,ND,,ND,ND,ND,6.75,62.16,90.11,24209.03,,,,2.75,2.09,3.12,2276843.14,821082.67,1455760.47,2282036.98,810376.42,701905.08,108471.34,512461.04,228666.99,91907.69,,54559.26,584065.58,819617.82,333862.2,294521.11,39341.09,58934.45,23308,11380.05,392133.13,1462419.16,476514.22,407383.97,69130.25,453526.59,205358.99,91907.69,,43179.22,191932.46,,ND,5209.86,1430.92,3778.94,3652.33,2730.42,-6324.91,9055.34,4036.54,-819.77,192.76,,-3237.99,750.36,918.88,3436.21,-6029.88,9466.09,1243.63,106,-3140.21,-726.75,2733.45,-705.78,-295.03,-410.75,2792.91,-925.77,192.76,,-97.78,1477.11,,ND
2005-11,7.43,,11.95,12.58,14.49,7.34,60.02,88.48,24173.67,,,,3.59,7.01,1.67,2283661.27,825878.08,1457783.19,2294231.96,805805.59,697083.92,108721.66,514384.58,228702.9,90806.02,,55863.21,598669.66,833110.95,339797.3,299808.39,39988.91,60123.45,23616,11739.03,397835.16,1461121.02,466008.28,397275.53,68732.75,454261.13,205086.9,90806.02,,44124.17,200834.51,,ND,6818.13,4795.42,2022.72,12194.98,-4570.83,-4821.15,250.33,1923.54,35.91,-1101.66,,1303.94,14604.08,13493.13,5935.11,5287.28,647.83,1189.01,308,358.98,5702.03,-1298.15,-10505.93,-10108.43,-397.5,734.53,-272.09,-1101.67,,944.96,8902.05,,ND
2005-12,ND,,ND,ND,ND,6.64,61.18,87.9,24706.39,,,,3.82,5.29,2.99,2290928.13,829518.36,1461409.78,2320554.88,816115.98,707038.98,109077,516533.57,228587.72,89821.5,,59583.7,609912.41,856682.65,351958.98,311203.98,40755,66307.45,24688,12371.84,401356.38,1463872.23,464157,395835,68322,450226.13,203899.72,89821.5,,47211.85,208556.04,,823097.3,7266.86,3640.27,3626.59,26322.92,10310.4,9955.06,355.34,2148.99,-115.19,-984.52,,3720.49,11242.75,23571.7,12161.68,11395.59,766.09,6183.99,1072,632.81,3521.22,2751.22,-1851.28,-1440.53,-410.75,-4035,-1187.19,-984.52,,3087.68,7721.53,,-704.44
2006-01,ND,,ND,ND,ND,6.62,62.47,88.2,24522.12,,,,0.74,6.97,-2.8,2367471.08,879577.12,1487893.96,2360427.86,813862.32,704751.18,109111.14,513659.83,229177.33,110298.46,65063.4,54828.28,573538.24,859488.87,336819.68,297892.37,38927.31,65735.35,23725,33178.44,400030.4,1500939,477042.64,406858.81,70183.83,447924.48,205452.33,110298.46,65063.4,21649.84,173507.84,,ND,1409.57,4814.98,-3405.41,-5633.64,-180.67,-441.8,261.14,983.26,589.62,3238.04,,-2781.5,-7482.39,-15273.27,-9954.3,-9575.61,-378.69,-680.1,-963,-152.9,-3522.97,9639.63,9773.64,9133.81,639.83,1663.36,1552.62,3238.04,,-2628.6,-3959.42,,ND
2006-02,7.39,,12.18,13.3,14.38,6.32,61.89,90.32,24766.15,,,,3.8,7.79,1.45,2374977.32,885289.73,1489687.58,2340981.55,803307.57,693587.28,109720.3,501031.41,227935.32,110200.88,66231.05,53893.18,578382.14,850144,326671.39,287203.18,39468.21,64895.99,23489,32490.25,402597.36,1490837.55,476636.18,406384.09,70252.09,436135.42,204446.32,110200.88,66231.05,21402.93,175784.78,,ND,7506.24,5712.62,1793.62,-19446.31,-10554.74,-11163.9,609.16,-12628.42,-1242.02,-97.58,1167.64,-935.1,4843.9,-9344.87,-10148.29,-10689.19,540.9,-839.36,-236,-688.19,2566.96,-10101.44,-406.45,-474.71,68.26,-11789.06,-1006.02,-97.58,1167.64,-246.91,2276.94,,ND
2006-03,ND,,ND,ND,ND,5.32,61.34,91.3,25490.04,,,,5.47,4,6.34,2385807.89,888243.58,1497564.31,2337585.21,795500.02,697457.02,98043,501120.79,227342.51,110095.36,67398.68,53120.56,583007.29,841578.08,321126,281470,39656,63859.76,23324,31874.44,401393.88,1496007.13,474374.01,415987.01,58387,437261.03,204018.51,110095.36,67398.68,21246.12,181613.41,480966.98,781942.96,10830.57,2953.85,7876.72,-3396.34,-7807.55,3869.74,-11677.3,89.38,-592.81,-105.52,1167.64,-772.62,4625.15,-8565.91,-5545.39,-5733.18,187.79,-1036.23,-165,-615.81,-1203.48,5169.57,-2262.17,9602.92,-11865.09,1125.61,-427.81,-105.52,1167.64,-156.81,5828.63,,-5384.78
2006-04,ND,,ND,ND,ND,5.68,61.53,90.88,24985.78,,,,5.97,7.14,5.28,2397680.6,893526.92,1504153.67,2350660.04,808797.05,707477.83,101319.22,503078.21,229458.23,110275,67852.54,51601.76,579597.26,849158.8,328866.13,287942.79,40923.34,65193.56,23782,30490.84,400826.27,1501501.25,479930.92,419535.04,60395.88,437884.64,205676.23,110275,67852.54,21110.92,178770.99,ND,ND,11872.71,5283.34,6589.37,13074.83,13297.03,10020.82,3276.22,1957.42,2115.72,179.65,453.86,-1518.8,-3410.03,7580.71,7740.12,6472.79,1267.34,1333.8,458,-1383.6,-567.61,5494.12,5556.91,3548.03,2008.88,623.62,1657.72,179.65,453.86,-135.21,-2842.42,,ND
2006-05,7.6,,12.58,13.16,14.77,6.18,61.96,91.17,24788,,,,4.75,7.98,2.82,2407161.45,899471.33,1507690.12,2362516.88,820469.11,716279.6,104189.5,499718.03,230465.83,110637.58,68306.39,50460.63,582459.32,857783.58,336196.84,294248.99,41947.85,67257.85,24277,29494.97,400556.91,1504733.31,484272.27,422030.62,62241.65,432460.18,206188.83,110637.58,68306.39,20965.65,181902.4,ND,ND,9480.85,5944.4,3536.45,11856.84,11672.06,8801.77,2870.29,-3360.18,1007.61,362.58,453.85,-1141.13,2862.06,8624.78,7330.71,6306.2,1024.52,2064.29,495,-995.87,-269.35,3232.06,4341.34,2495.57,1845.77,-5424.46,512.61,362.58,453.85,-145.26,3131.41,,ND
2006-06,ND,,ND,ND,ND,5.02,61.97,93.52,26544.56,,,,3.66,6.95,1.7,2395813.18,897483.31,1498329.88,2349611.42,796545.98,694639.98,101906,506717.81,230434.01,109606.06,68760.24,50058.45,587488.87,859215.88,332677,291259,41418,69195.32,24706,29306.51,403331.04,1490395.55,463868.98,403380.99,60488,437522.49,205728.01,109606.06,68760.24,20751.94,184157.83,487126.04,774149.38,7351.73,5211.98,2139.76,5794.54,-5223.12,-2939.62,-2283.5,6999.78,-31.82,-1031.52,453.85,-402.18,5029.56,8632.3,3680.16,4210.01,-529.85,1937.47,429,-188.46,2774.13,-2837.76,-8903.28,-7149.63,-1753.65,5062.31,-460.82,-1031.52,453.85,-213.72,2255.43,2053.02,-681.2
2006-07,ND,,ND,ND,ND,2.1,66.38,97.38,28019.08,,,,3.65,1.6,4.88,2403099.25,898676.63,1504422.61,2363147.34,802800.83,700207.95,102592.88,515806.67,231864.74,108227.67,70288.37,48794.52,585364.54,863014.94,336162.77,295004.69,41158.08,70389.34,24889,28152.54,403421.28,1500132.4,466638.06,405203.25,61434.8,445417.33,206975.74,108227.67,70288.37,20641.98,181943.26,ND,ND,7286.06,1193.33,6092.74,13535.91,6254.85,5567.96,686.88,9088.87,1430.73,-1378.39,1528.13,-1263.93,-2124.34,3799.06,3485.77,3745.7,-259.92,1194.02,183,-1153.97,90.24,9736.85,2769.07,1822.27,946.81,7894.85,1247.73,-1378.39,1528.13,-109.96,-2214.57,ND,ND
2006-08,7.95,7.82,12.4,13.06,14.67,4,63.53,95.78,27285.71,,,,6.31,7.01,5.89,2415732.03,903924.28,1511807.75,2398827.66,820264.02,713993.65,106270.37,525450.84,234025.25,109848.18,71816.5,48879.18,588543.68,875125.68,344125.19,301341.01,42784.18,71317.56,25161,28146.54,406375.39,1523701.98,476138.82,412652.64,63486.19,454133.28,208864.25,109848.18,71816.5,20732.64,182168.3,ND,ND,12632.79,5247.65,7385.14,35680.32,17463.18,13785.7,3677.49,9644.16,2160.51,1620.52,1528.13,84.66,3179.15,12110.74,7962.42,6336.31,1626.1,928.22,272,-6,2954.11,23569.58,9500.77,7449.38,2051.38,8715.95,1888.51,1620.52,1528.13,90.67,225.04,ND,ND
2006-09,ND,ND,ND,ND,ND,3,66.32,100.4,29161.16,,,,5.5,5.16,5.71,2426813.23,907814.35,1518998.89,2411440.86,816717,710501,106216,532478.18,234468.53,110458.73,73344.62,48324.83,595648.95,876503.67,342096.01,298860.01,43236,71755.39,25232,27644.23,409776.04,1534937.18,474620.99,411640.99,62980,460722.79,209236.53,110458.73,73344.62,20680.61,185872.91,510548.46,792096.1,11081.2,3890.06,7191.13,12613.2,-3547.01,-3492.64,-54.37,7027.34,443.28,610.55,1528.12,-554.35,7105.27,1378,-2029.18,-2481,451.81,437.84,71,-502.31,3400.65,11235.2,-1517.83,-1011.65,-506.19,6589.51,372.28,610.55,1528.12,-52.03,3704.62,7807.47,5982.24
2006-10,ND,ND,ND,ND,ND,4.73,63.53,97.47,28357.73,,,,6.6,5.02,7.54,2429399.86,911614.51,1517785.34,2406859.32,804554.06,711521.3,93032.76,529952.84,234518.32,110075.29,73842.98,47887.53,606028.3,877817.36,337786.01,297213.21,40572.8,68185.56,25853,27358.36,418634.42,1529041.96,466768.05,414308.09,52459.96,461767.28,208665.32,110075.29,73842.98,20529.16,187393.88,ND,ND,13339.44,3800.17,9539.27,6171.28,-1410.13,1020.29,-2430.43,-2525.34,49.79,-383.44,498.36,-437.31,10379.35,1313.68,-4310,-1646.81,-2663.2,-3569.83,621,-285.86,8858.38,4857.59,2899.87,2667.1,232.77,1044.49,-571.21,-383.44,498.36,-151.45,1520.97,ND,ND
2006-11,7.92,7.78,12.49,13.31,15.09,5.14,62.86,96.92,27979.91,,,,5.61,7.54,4.44,2440749.07,917346.18,1523402.89,2423406.3,817383.35,723284.61,94098.74,531477.58,234534.5,109113.98,74341.33,47926.55,608629,893700.98,348972.68,307772.82,41199.87,70176.26,26240,27563.82,420748.22,1529705.32,468410.67,415511.8,52898.87,461301.32,208294.5,109113.98,74341.33,20362.73,187880.78,ND,ND,11349.21,5731.66,5617.55,16546.98,12829.3,11763.32,1065.98,1524.74,16.18,-961.31,498.36,39.02,2600.7,15883.63,11186.68,10559.61,627.07,1990.7,387,205.45,2113.79,663.35,1642.62,1203.71,438.91,-465.96,-370.82,-961.31,498.36,-166.43,486.9,ND,ND
2006-12,ND,ND,ND,ND,ND,5.81,62.52,94.56,27543.95,,,,7.85,8.54,7.43,2456715.7,923876.78,1532838.92,2456715.7,836748.01,741201.01,95547,534931.59,236065.54,108664.41,74839.68,48293,617173.47,923876.78,369761,327302,42459,73356.17,27388,28115,425256.61,1532838.92,466987,413899,53088,461575.41,208677.54,108664.41,74839.68,20178,191916.87,521382.49,784975.12,15966.64,6530.6,9436.03,33309.41,19364.65,17916.39,1448.26,3454.01,1531.04,-449.57,498.35,366.45,8544.47,30175.8,20788.32,19529.19,1259.13,3179.91,1148,551.18,4508.39,3133.6,-1423.66,-1612.79,189.13,274.09,383.04,-449.57,498.35,-184.73,4036.09,3611.34,-1639.23
2007-01,ND,ND,ND,ND,ND,6.24,62.81,94.2,27397.53,,,,0.6,4.87,-1.98,2457945.58,927629.46,1530316.12,2456993.9,836846.26,743584.98,93261.28,532677.22,234193.82,112261.23,75827.12,47728.12,617460.14,907855.1,355633.94,316611.34,39022.59,71193.93,26993,27279.46,426754.78,1549138.8,481212.33,426973.64,54238.69,461483.3,207200.82,112261.23,75827.12,20448.66,190705.35,ND,ND,1229.87,3752.68,-2522.8,278.2,98.26,2383.97,-2285.72,-2254.36,-1871.73,3596.81,987.43,-564.88,286.67,-16021.68,-14127.07,-10690.66,-3436.41,-2162.25,-395,-835.54,1498.18,16299.88,14225.32,13074.63,1150.69,-92.12,-1476.73,3596.81,987.43,270.66,-1211.51,ND,ND
2007-02,7.74,7.71,12.32,13.41,14.64,4.49,60.57,94.34,27623.58,,,,5.91,7.41,5,2470049.92,933355.8,1536694.12,2441263.13,819781.41,726837.73,92943.68,530402.02,232710.51,112313.57,76814.55,47753.63,621487.44,897863.45,341917.42,302387.86,39529.56,68798.47,26740,27464.64,432942.92,1543399.68,477863.99,424449.87,53414.13,461603.55,205970.51,112313.57,76814.55,20288.99,188544.52,ND,ND,12104.34,5726.34,6378,-15730.77,-17064.85,-16747.24,-317.6,-2275.2,-1483.3,52.34,987.43,25.51,4027.3,-9991.66,-13716.51,-14223.48,506.96,-2395.46,-253,185.18,6188.14,-5739.11,-3348.33,-2523.77,-824.57,120.26,-1230.3,52.34,987.43,-159.67,-2160.83,ND,ND
